Observation station,Year,Month,Day,Time [UTC],Air temperature [°C],Snow depth [cm],Horizontal visibility [m]
"Tampere Härmälä","2023","12","03","23:40","-17.1","14","50000"
"Tampere Härmälä","2023","12","03","23:50","-17.2","14","36151"
"Tampere Härmälä","2023","12","04","00:00","-16.9","14","50000"
"Tampere Härmälä","2023","12","04","00:10","-17.2","14","50000"
"Tampere Härmälä","2023","12","04","00:20","-17.4","14","21978"
"Tampere Härmälä","2023","12","04","00:50","-16.9","14","11738"
"Tampere Härmälä","2023","12","04","01:00","-16.1","14","5887"
"Tampere Härmälä","2023","12","04","01:10","-15.9","14","14487"
"Tampere Härmälä","2023","12","04","01:20","-15.3","14","30988"
"Tampere Härmälä","2023","12","04","01:30","-15.7","14","2084"
"Tampere Härmälä","2023","12","04","01:40","-15.3","14","771"
"Tampere Härmälä","2023","12","04","01:50","-14.7","14","971"
"Tampere Härmälä","2023","12","04","02:00","-14.3","14","1459"
"Tampere Härmälä","2023","12","04","02:10","-14.1","14","1218"
"Tampere Härmälä","2023","12","04","02:20","-13.4","14","1604"
"Tampere Härmälä","2023","12","04","02:30","-13.1","14","1556"
"Tampere Härmälä","2023","12","04","02:40","-13","14","1703"
"Tampere Härmälä","2023","12","04","02:50","-13","14","1444"
"Tampere Härmälä","2023","12","04","03:00","-13","14","1449"
"Tampere Härmälä","2023","12","04","03:10","-13.1","14","1975"
"Tampere Härmälä","2023","12","04","03:20","-13.3","14","1896"
"Tampere Härmälä","2023","12","04","03:30","-13.5","14","1538"
"Tampere Härmälä","2023","12","04","03:40","-13.7","14","1340"
"Tampere Härmälä","2023","12","04","03:50","-13.8","14","2108"
"Tampere Härmälä","2023","12","04","04:00","-13.7","14","2316"
"Tampere Härmälä","2023","12","04","04:10","-13.8","14","2543"
"Tampere Härmälä","2023","12","04","04:20","-14","14","4952"
"Tampere Härmälä","2023","12","04","04:30","-14.4","14","2493"
"Tampere Härmälä","2023","12","04","04:40","-14.8","14","2073"
"Tampere Härmälä","2023","12","04","04:50","-15.2","14","8389"
"Tampere Härmälä","2023","12","04","05:00","-15.6","14","5884"
"Tampere Härmälä","2023","12","04","05:10","-15.9","14","30549"
"Tampere Härmälä","2023","12","04","05:20","-15.9","14","2312"
"Tampere Härmälä","2023","12","04","05:30","-15.8","14","1718"
"Tampere Härmälä","2023","12","04","05:40","-15.3","14","1463"
"Tampere Härmälä","2023","12","04","05:50","-15","14","1884"
"Tampere Härmälä","2023","12","04","06:00","-14.9","14","1868"
"Tampere Härmälä","2023","12","04","06:10","-14.9","14","1280"
"Tampere Härmälä","2023","12","04","06:20","-15","14","1032"
"Tampere Härmälä","2023","12","04","06:30","-15.2","14","888"
"Tampere Härmälä","2023","12","04","06:40","-15.4","14","770"
"Tampere Härmälä","2023","12","04","06:50","-15.7","14","1286"
"Tampere Härmälä","2023","12","04","07:00","-15.9","14","1325"
"Tampere Härmälä","2023","12","04","07:10","-16.1","14","3328"
"Tampere Härmälä","2023","12","04","07:20","-16.3","14","3512"
"Tampere Härmälä","2023","12","04","07:30","-16.6","14","2779"
"Tampere Härmälä","2023","12","04","07:40","-16.8","14","3282"
"Tampere Härmälä","2023","12","04","07:50","-16.9","14","7187"
"Tampere Härmälä","2023","12","04","08:00","-17.1","14","15878"
"Tampere Härmälä","2023","12","04","08:10","-17.1","14","17877"
"Tampere Härmälä","2023","12","04","08:20","-17.1","14","9066"
"Tampere Härmälä","2023","12","04","08:30","-17.1","14","1524"
"Tampere Härmälä","2023","12","04","08:40","-17","14","8791"
"Tampere Härmälä","2023","12","04","08:50","-16.8","14","4858"
"Tampere Härmälä","2023","12","04","09:00","-16.9","14","14423"
"Tampere Härmälä","2023","12","04","09:10","-16.9","14","4972"
"Tampere Härmälä","2023","12","04","09:20","-16.9","14","26666"
"Tampere Härmälä","2023","12","04","09:30","-17","14","35683"
"Tampere Härmälä","2023","12","04","09:40","-17.1","14","36077"
"Tampere Härmälä","2023","12","04","09:50","-17.2","14","28586"
"Tampere Härmälä","2023","12","04","10:00","-17.3","14","21534"
"Tampere Härmälä","2023","12","04","10:10","-17.3","14","26698"
"Tampere Härmälä","2023","12","04","10:20","-17.2","14","23697"
"Tampere Härmälä","2023","12","04","10:30","-17.1","14","17841"
"Tampere Härmälä","2023","12","04","10:40","-16.9","14","12852"
"Tampere Härmälä","2023","12","04","10:50","-16.7","14","14645"
"Tampere Härmälä","2023","12","04","11:00","-16.5","14","21391"
"Tampere Härmälä","2023","12","04","11:10","-16.3","14","22489"
"Tampere Härmälä","2023","12","04","11:20","-16.1","14","19661"
"Tampere Härmälä","2023","12","04","11:30","-16.1","14","3680"
"Tampere Härmälä","2023","12","04","11:40","-15.9","14","1717"
"Tampere Härmälä","2023","12","04","11:50","-15.9","14","22279"
"Tampere Härmälä","2023","12","04","12:00","-16","14","24730"
"Tampere Härmälä","2023","12","04","12:10","-16","14","21995"
"Tampere Härmälä","2023","12","04","12:20","-16.3","14","22207"
"Tampere Härmälä","2023","12","04","12:30","-16.3","14","21628"
"Tampere Härmälä","2023","12","04","12:40","-16.6","14","21421"
"Tampere Härmälä","2023","12","04","12:50","-16.7","14","23836"
"Tampere Härmälä","2023","12","04","13:00","-17","14","20770"
"Tampere Härmälä","2023","12","04","13:10","-17.2","14","19992"
"Tampere Härmälä","2023","12","04","13:20","-17.3","14","22053"
"Tampere Härmälä","2023","12","04","13:30","-17.5","14","22213"
"Tampere Härmälä","2023","12","04","13:40","-17.9","14","22941"
"Tampere Härmälä","2023","12","04","13:50","-17.9","14","28400"
"Tampere Härmälä","2023","12","04","14:00","-18.1","14","33648"
"Tampere Härmälä","2023","12","04","14:10","-18.2","14","31248"
"Tampere Härmälä","2023","12","04","14:20","-18.1","14","33498"
"Tampere Härmälä","2023","12","04","14:50","-18.2","14","33115"
"Tampere Härmälä","2023","12","04","15:00","-18.2","14","36751"
"Tampere Härmälä","2023","12","04","15:10","-18.5","14","34691"
"Tampere Härmälä","2023","12","04","15:30","-18.7","14","29928"
"Tampere Härmälä","2023","12","04","15:40","-18.9","14","25071"
"Tampere Härmälä","2023","12","04","16:00","-19.1","14","15390"
"Tampere Härmälä","2023","12","04","16:10","-19.2","14","24940"
"Tampere Härmälä","2023","12","04","16:20","-19","14","21028"
"Tampere Härmälä","2023","12","04","16:30","-19.3","14","22134"
"Tampere Härmälä","2023","12","04","17:00","-19.5","14","23373"
"Tampere Härmälä","2023","12","04","18:00","-19.9","14","15689"
"Tampere Härmälä","2023","12","04","19:00","-19.6","14","13906"
"Tampere Härmälä","2023","12","04","20:00","-19","14","4143"
"Tampere Härmälä","2023","12","04","21:00","-17.3","14","5286"
"Tampere Härmälä","2023","12","04","22:00","-16.5","14","2353"
"Tampere Härmälä","2023","12","04","23:00","-15","14","4476"
"Tampere Härmälä","2023","12","05","00:00","-13.8","14","9366"
"Tampere Härmälä","2023","12","05","01:00","-12.9","14","5757"
"Tampere Härmälä","2023","12","05","02:00","-12.5","15","4397"
"Tampere Härmälä","2023","12","05","03:00","-12.8","14","2583"
"Tampere Härmälä","2023","12","05","04:00","-12.6","14","7642"
"Tampere Härmälä","2023","12","05","05:00","-11.8","13","7768"
"Tampere Härmälä","2023","12","05","06:00","-11.1","14","4552"
"Tampere Härmälä","2023","12","05","07:00","-10.6","14","5102"
"Tampere Härmälä","2023","12","05","08:00","-10.4","14","5713"
"Tampere Härmälä","2023","12","05","09:00","-10","15","5310"
"Tampere Härmälä","2023","12","05","10:00","-9.2","15","8572"
"Tampere Härmälä","2023","12","05","11:00","-8.4","15","3981"
"Tampere Härmälä","2023","12","05","12:00","-7.9","16","6939"
"Tampere Härmälä","2023","12","05","13:00","-7.7","16","5305"
"Tampere Härmälä","2023","12","05","14:00","-7.5","15","2167"
"Tampere Härmälä","2023","12","05","15:00","-7.3","15","2527"
"Tampere Härmälä","2023","12","05","16:00","-7.1","16","10110"
"Tampere Härmälä","2023","12","05","17:00","-7.3","16","19058"
"Tampere Härmälä","2023","12","05","18:00","-7","16","4568"
"Tampere Härmälä","2023","12","05","19:00","-6.7","16","2467"
"Tampere Härmälä","2023","12","05","20:00","-7.5","17","2463"
"Tampere Härmälä","2023","12","05","21:00","-7.3","16","1600"
"Tampere Härmälä","2023","12","05","22:00","-8.1","17","3212"
"Tampere Härmälä","2023","12","05","23:00","-8.2","17","2701"
"Tampere Härmälä","2023","12","06","00:00","-7.9","16","3386"
"Tampere Härmälä","2023","12","06","01:00","-7.4","18","3145"
"Tampere Härmälä","2023","12","06","02:00","-7.4","17","5640"
"Tampere Härmälä","2023","12","06","03:00","-8.6","18","8648"
"Tampere Härmälä","2023","12","06","04:00","-9","18","3367"
"Tampere Härmälä","2023","12","06","05:00","-7.9","18","3686"
"Tampere Härmälä","2023","12","06","06:00","-8.1","17","5970"
"Tampere Härmälä","2023","12","06","07:00","-7.1","18","8364"
"Tampere Härmälä","2023","12","06","08:00","-6.9","19","5179"
"Tampere Härmälä","2023","12","06","09:00","-6.7","19","6533"
"Tampere Härmälä","2023","12","06","10:00","-6.3","20","18303"
"Tampere Härmälä","2023","12","06","11:00","-6.1","20","22056"
"Tampere Härmälä","2023","12","06","12:00","-5.7","19","5701"
"Tampere Härmälä","2023","12","06","13:00","-5.8","19","11329"
"Tampere Härmälä","2023","12","06","14:00","-5.7","17","2735"
"Tampere Härmälä","2023","12","06","15:00","-5.7","19","13085"
"Tampere Härmälä","2023","12","06","16:00","-5.7","19","34653"
"Tampere Härmälä","2023","12","06","17:00","-5.8","19","31913"
"Tampere Härmälä","2023","12","06","18:00","-6.5","19","50000"
"Tampere Härmälä","2023","12","06","19:00","-6.7","19","50000"
"Tampere Härmälä","2023","12","06","20:00","-7.5","19","50000"
"Tampere Härmälä","2023","12","06","21:00","-7.4","19","50000"
"Tampere Härmälä","2023","12","06","22:00","-8.3","19","50000"
"Tampere Härmälä","2023","12","06","23:00","-10.3","19","50000"
"Tampere Härmälä","2023","12","07","00:00","-12.7","19","50000"
"Tampere Härmälä","2023","12","07","01:00","-13.5","19","50000"
"Tampere Härmälä","2023","12","07","02:00","-11.4","19","50000"
"Tampere Härmälä","2023","12","07","03:00","-8.1","19","50000"
"Tampere Härmälä","2023","12","07","04:00","-6.3","19","47937"
"Tampere Härmälä","2023","12","07","05:00","-6","19","6467"
"Tampere Härmälä","2023","12","07","06:00","-5.8","18","2193"
"Tampere Härmälä","2023","12","07","07:00","-5.6","18","7477"
"Tampere Härmälä","2023","12","07","08:00","-5.3","19","7837"
"Tampere Härmälä","2023","12","07","09:00","-4.9","19","6159"
"Tampere Härmälä","2023","12","07","10:00","-5.1","18","16408"
"Tampere Härmälä","2023","12","07","10:40","-5.5","18","34207"
"Tampere Härmälä","2023","12","07","10:50","-5.8","19","39917"
"Tampere Härmälä","2023","12","07","11:00","-5.8","19","50000"
"Tampere Härmälä","2023","12","07","11:10","-5.9","19","50000"
"Tampere Härmälä","2023","12","07","11:20","-6","19","43473"
"Tampere Härmälä","2023","12","07","11:30","-6.1","19","50000"
"Tampere Härmälä","2023","12","07","11:40","-6.1","19","50000"
"Tampere Härmälä","2023","12","07","11:50","-6.1","19","47325"
"Tampere Härmälä","2023","12","07","12:00","-5.9","19","50000"
"Tampere Härmälä","2023","12","07","12:10","-5.8","19","45284"
"Tampere Härmälä","2023","12","07","12:20","-5.8","19","50000"
"Tampere Härmälä","2023","12","07","12:30","-5.7","19","50000"
"Tampere Härmälä","2023","12","07","12:40","-5.8","19","50000"
"Tampere Härmälä","2023","12","07","12:50","-5.8","18","33022"
"Tampere Härmälä","2023","12","07","13:00","-5.7","17","28530"
"Tampere Härmälä","2023","12","07","13:10","-5.7","17","30800"
"Tampere Härmälä","2023","12","07","13:20","-5.8","18","42310"
"Tampere Härmälä","2023","12","07","13:30","-5.8","20","50000"
"Tampere Härmälä","2023","12","07","13:40","-5.7","19","37331"
"Tampere Härmälä","2023","12","07","13:50","-5.7","19","30179"
"Tampere Härmälä","2023","12","07","14:00","-5.7","20","34761"
"Tampere Härmälä","2023","12","07","14:10","-5.7","20","35169"
"Tampere Härmälä","2023","12","07","14:20","-5.7","20","27730"
"Tampere Härmälä","2023","12","07","14:30","-5.7","20","30012"
"Tampere Härmälä","2023","12","07","14:40","-5.7","20","26587"
"Tampere Härmälä","2023","12","07","14:50","-5.7","20","27661"
"Tampere Härmälä","2023","12","07","15:00","-5.7","20","25639"
"Tampere Härmälä","2023","12","07","15:10","-5.8","19","24334"
"Tampere Härmälä","2023","12","07","15:20","-5.9","19","34630"
"Tampere Härmälä","2023","12","07","15:30","-6","19","32276"
"Tampere Härmälä","2023","12","07","15:40","-6","19","43184"
"Tampere Härmälä","2023","12","07","15:50","-6.1","19","47163"
"Tampere Härmälä","2023","12","07","16:00","-6.2","19","42051"
"Tampere Härmälä","2023","12","07","16:10","-6.3","19","40372"
"Tampere Härmälä","2023","12","07","16:20","-6.5","19","41911"
"Tampere Härmälä","2023","12","07","16:30","-6.5","19","50000"
"Tampere Härmälä","2023","12","07","16:40","-6.6","19","50000"
"Tampere Härmälä","2023","12","07","16:50","-6.6","19","50000"
"Tampere Härmälä","2023","12","07","17:00","-6.6","19","38248"
"Tampere Härmälä","2023","12","07","17:10","-6.6","19","41088"
"Tampere Härmälä","2023","12","07","17:20","-6.6","19","44534"
"Tampere Härmälä","2023","12","07","17:30","-6.7","19","37835"
"Tampere Härmälä","2023","12","07","17:40","-6.7","19","26734"
"Tampere Härmälä","2023","12","07","17:50","-6.8","19","24492"
"Tampere Härmälä","2023","12","07","18:00","-6.7","19","40951"
"Tampere Härmälä","2023","12","07","18:10","-6.6","19","38006"
"Tampere Härmälä","2023","12","07","18:20","-6.6","19","47062"
"Tampere Härmälä","2023","12","07","18:30","-6.6","19","47115"
"Tampere Härmälä","2023","12","07","18:40","-6.5","19","41971"
"Tampere Härmälä","2023","12","07","18:50","-6.5","19","32658"
"Tampere Härmälä","2023","12","07","19:00","-6.5","19","19425"
"Tampere Härmälä","2023","12","07","19:10","-6.6","19","16990"
"Tampere Härmälä","2023","12","07","19:20","-6.6","19","18198"
"Tampere Härmälä","2023","12","07","19:30","-6.6","19","26765"
"Tampere Härmälä","2023","12","07","19:40","-6.5","19","40680"
"Tampere Härmälä","2023","12","07","19:50","-6.5","19","32371"
"Tampere Härmälä","2023","12","07","20:00","-6.5","19","25872"
"Tampere Härmälä","2023","12","07","20:10","-6.5","19","8067"
"Tampere Härmälä","2023","12","07","20:20","-6.4","19","35821"
"Tampere Härmälä","2023","12","07","20:30","-6.4","19","33630"
"Tampere Härmälä","2023","12","07","20:40","-6.4","19","38697"
"Tampere Härmälä","2023","12","07","20:50","-6.4","19","29324"
"Tampere Härmälä","2023","12","07","21:00","-6.4","19","27434"
"Tampere Härmälä","2023","12","07","21:10","-6.4","19","26194"
"Tampere Härmälä","2023","12","07","21:20","-6.4","19","26453"
"Tampere Härmälä","2023","12","07","21:30","-6.3","19","21724"
"Tampere Härmälä","2023","12","07","21:40","-6.2","19","18800"
"Tampere Härmälä","2023","12","07","21:50","-6.1","19","18924"
"Tampere Härmälä","2023","12","07","22:00","-6.1","19","18144"
"Tampere Härmälä","2023","12","07","22:10","-6","19","17656"
"Tampere Härmälä","2023","12","07","22:20","-5.9","19","17277"
"Tampere Härmälä","2023","12","07","22:30","-5.9","19","18094"
"Tampere Härmälä","2023","12","07","22:40","-5.8","19","17614"
"Tampere Härmälä","2023","12","07","22:50","-5.8","19","17769"
"Tampere Härmälä","2023","12","07","23:00","-5.7","19","19074"
"Tampere Härmälä","2023","12","07","23:10","-5.7","19","20089"
"Tampere Härmälä","2023","12","07","23:20","-5.6","19","22573"
"Tampere Härmälä","2023","12","07","23:30","-5.6","19","23330"
"Tampere Härmälä","2023","12","07","23:40","-5.6","19","23136"
"Tampere Härmälä","2023","12","07","23:50","-5.6","19","23468"
"Tampere Härmälä","2023","12","08","00:00","-5.5","19","25007"
"Tampere Härmälä","2023","12","08","00:10","-5.5","19","27309"
"Tampere Härmälä","2023","12","08","00:20","-5.5","19","24847"
"Tampere Härmälä","2023","12","08","00:30","-5.5","19","25642"
"Tampere Härmälä","2023","12","08","00:40","-5.6","19","25117"
"Tampere Härmälä","2023","12","08","00:50","-5.5","19","23466"
"Tampere Härmälä","2023","12","08","01:00","-5.5","19","13946"
"Tampere Härmälä","2023","12","08","01:10","-5.5","18","14166"
"Tampere Härmälä","2023","12","08","01:20","-5.6","18","19393"
"Tampere Härmälä","2023","12","08","01:30","-5.7","19","20437"
"Tampere Härmälä","2023","12","08","01:40","-5.8","19","22138"
"Tampere Härmälä","2023","12","08","01:50","-5.9","19","33126"
"Tampere Härmälä","2023","12","08","02:00","-6","19","32740"
"Tampere Härmälä","2023","12","08","02:10","-5.9","19","34665"
"Tampere Härmälä","2023","12","08","02:20","-5.9","19","34046"
